# SynthV/synth3 synthetic spectrum, Teff = 5215 K, log g = 3.55, normalized; decimated by 2 to 0.013 A/px (0.6 km/s at 6000 A, still oversampling the 1 km/s TODCOR grid)
# cut from 5215K_logg355.prf over 5650-6850 A, every 2th point
# wavelength [Angstrom, air]  normalized flux
6272.5099  0.992491
6272.5224  0.992690
6272.5350  0.992394
6272.5475  0.990546
6272.5601  0.985916
6272.5726  0.976602
6272.5852  0.964554
6272.5977  0.950134
6272.6102  0.937312
6272.6228  0.929480
6272.6353  0.929152
6272.6479  0.936630
6272.6604  0.949116
6272.6730  0.963511
6272.6855  0.976409
6272.6981  0.986197
6272.7106  0.992630
6272.7232  0.996362
6272.7357  0.998237
6272.7482  0.999051
6272.7608  0.999282
6272.7733  0.999513
6272.7859  0.999744
6272.7984  0.999804
6272.8110  0.999814
6272.8235  0.999825
6272.8361  0.999829
6272.8486  0.999822
6272.8612  0.999815
6272.8737  0.999808
6272.8862  0.999096
6272.8988  0.998310
6272.9113  0.997524
6272.9239  0.995534
6272.9364  0.990775
6272.9490  0.983024
6272.9615  0.972238
6272.9741  0.959992
6272.9866  0.949063
6272.9992  0.942888
6273.0117  0.943472
6273.0243  0.950707
6273.0368  0.961612
6273.0493  0.973209
6273.0619  0.982407
6273.0744  0.988154
6273.0870  0.990788
6273.0995  0.991191
6273.1121  0.991075
6273.1246  0.990987
6273.1372  0.991680
6273.1497  0.992933
6273.1623  0.994479
6273.1748  0.996124
6273.1874  0.997512
6273.1999  0.998328
6273.2124  0.999004
6273.2250  0.999581
6273.2375  0.999692
6273.2501  0.999803
6273.2626  0.999830
6273.2752  0.999737
6273.2877  0.999474
6273.3003  0.998693
6273.3128  0.997156
6273.3254  0.994666
6273.3379  0.990986
6273.3505  0.986005
6273.3630  0.981012
6273.3756  0.977311
6273.3881  0.975820
6273.4006  0.977563
6273.4132  0.981461
6273.4257  0.986480
6273.4383  0.991090
6273.4508  0.994783
6273.4634  0.997529
6273.4759  0.998690
6273.4885  0.999446
6273.5010  0.999775
6273.5136  0.999859
6273.5261  0.999905
6273.5387  0.999917
6273.5512  0.999919
6273.5638  0.999919
6273.5763  0.999920
6273.5889  0.999921
6273.6014  0.999922
6273.6139  0.999923
6273.6265  0.999910
6273.6390  0.999895
6273.6516  0.999881
6273.6641  0.999866
6273.6767  0.999851
6273.6892  0.999836
6273.7018  0.999834
6273.7143  0.999835
6273.7269  0.999836
6273.7394  0.999710
6273.7520  0.999311
6273.7645  0.998913
6273.7771  0.998515
6273.7896  0.997372
6273.8022  0.996101
6273.8147  0.994827
6273.8273  0.993476
6273.8398  0.992125
6273.8523  0.991041
6273.8649  0.991353
6273.8774  0.992392
6273.8900  0.993634
6273.9025  0.995207
6273.9151  0.996542
6273.9276  0.997605
6273.9402  0.998208
6273.9527  0.998436
6273.9653  0.998233
6273.9778  0.996922
6273.9904  0.993742
6274.0029  0.986629
6274.0155  0.972718
6274.0280  0.949950
6274.0406  0.918522
6274.0531  0.882187
6274.0657  0.849021
6274.0782  0.826153
6274.0908  0.820320
6274.1033  0.831829
6274.1159  0.858429
6274.1284  0.893657
6274.1410  0.929230
6274.1535  0.958236
6274.1660  0.978138
6274.1786  0.989076
6274.1911  0.995016
6274.2037  0.997609
6274.2162  0.998605
6274.2288  0.999038
6274.2413  0.999293
6274.2539  0.999428
6274.2664  0.999457
6274.2790  0.999480
6274.2915  0.999503
6274.3041  0.999526
6274.3166  0.999548
6274.3292  0.999571
6274.3417  0.999493
6274.3543  0.999217
6274.3668  0.998941
6274.3794  0.998665
6274.3919  0.998389
6274.4045  0.998113
6274.4170  0.997837
6274.4296  0.997937
6274.4421  0.998175
6274.4547  0.998377
6274.4672  0.998468
6274.4798  0.998560
6274.4923  0.998229
6274.5049  0.997776
6274.5174  0.997100
6274.5300  0.995896
6274.5425  0.994692
6274.5551  0.991352
6274.5676  0.983338
6274.5802  0.967190
6274.5927  0.939606
6274.6053  0.900179
6274.6178  0.854321
6274.6304  0.812252
6274.6429  0.784265
6274.6555  0.777584
6274.6680  0.793311
6274.6806  0.827926
6274.6931  0.872645
6274.7057  0.916975
6274.7182  0.952445
6274.7307  0.975881
6274.7433  0.988564
6274.7558  0.994894
6274.7684  0.997086
6274.7809  0.997523
6274.7935  0.997539
6274.8060  0.997426
6274.8186  0.997660
6274.8311  0.998009
6274.8437  0.998430
6274.8562  0.998590
6274.8688  0.998336
6274.8813  0.997686
6274.8939  0.996428
6274.9064  0.994762
6274.9190  0.993031
6274.9315  0.991396
6274.9441  0.990629
6274.9566  0.990681
6274.9692  0.991507
6274.9817  0.993022
6274.9943  0.994779
6275.0068  0.996320
6275.0194  0.997629
6275.0319  0.998215
6275.0445  0.998138
6275.0570  0.997382
6275.0696  0.995409
6275.0821  0.993019
6275.0947  0.989781
6275.1072  0.986855
6275.1198  0.985087
6275.1323  0.985331
6275.1449  0.986758
6275.1574  0.989786
6275.1700  0.992704
6275.1825  0.995415
6275.1951  0.996825
6275.2076  0.997293
6275.2202  0.997003
6275.2327  0.995718
6275.2453  0.994027
6275.2578  0.992163
6275.2704  0.990407
6275.2829  0.989325
6275.2955  0.988879
6275.3081  0.989273
6275.3206  0.990783
6275.3332  0.992416
6275.3457  0.994237
6275.3583  0.996095
6275.3708  0.997379
6275.3834  0.998495
6275.3959  0.999072
6275.4085  0.999428
6275.4210  0.999330
6275.4336  0.998983
6275.4461  0.998637
6275.4587  0.998290
6275.4712  0.997802
6275.4838  0.997184
6275.4963  0.996566
6275.5089  0.995948
6275.5214  0.995721
6275.5340  0.996100
6275.5465  0.996735
6275.5591  0.997519
6275.5716  0.998206
6275.5842  0.998825
6275.5967  0.999012
6275.6093  0.998933
6275.6218  0.998351
6275.6344  0.997102
6275.6469  0.995376
6275.6595  0.992618
6275.6720  0.989583
6275.6846  0.985717
6275.6971  0.981755
6275.7097  0.977578
6275.7222  0.973526
6275.7348  0.970372
6275.7473  0.968789
6275.7599  0.968872
6275.7724  0.972084
6275.7850  0.976570
6275.7975  0.982293
6275.8101  0.987656
6275.8226  0.992194
6275.8352  0.995665
6275.8478  0.997704
6275.8603  0.998835
6275.8729  0.999469
6275.8854  0.999764
6275.8980  0.999858
6275.9105  0.999884
6275.9231  0.999892
6275.9356  0.999901
6275.9482  0.999909
6275.9607  0.999918
6275.9733  0.999922
6275.9858  0.999922
6275.9984  0.999921
6276.0109  0.999921
6276.0235  0.999921
6276.0360  0.999921
6276.0486  0.999921
6276.0611  0.999921
6276.0737  0.999921
6276.0862  0.999921
6276.0988  0.999922
6276.1113  0.999920
6276.1239  0.999918
6276.1364  0.999916
6276.1490  0.999914
6276.1616  0.999911
6276.1741  0.999874
6276.1867  0.999799
6276.1992  0.999724
6276.2118  0.999185
6276.2243  0.998548
6276.2369  0.997740
6276.2494  0.996059
6276.2620  0.993857
6276.2745  0.991635
6276.2871  0.989704
6276.2996  0.988794
6276.3122  0.989465
6276.3247  0.990910
6276.3373  0.993131
6276.3498  0.995331
6276.3624  0.997173
6276.3749  0.998577
6276.3875  0.999011
6276.4001  0.999432
6276.4126  0.999828
6276.4252  0.999852
6276.4377  0.999876
6276.4503  0.999891
6276.4628  0.999847
6276.4754  0.999804
6276.4879  0.999628
6276.5005  0.998976
6276.5130  0.998323
6276.5256  0.997158
6276.5381  0.994758
6276.5507  0.990956
6276.5632  0.986630
6276.5758  0.982111
6276.5883  0.978938
6276.6009  0.977941
6276.6135  0.979836
6276.6260  0.983528
6276.6386  0.988095
6276.6511  0.992188
6276.6637  0.995082
6276.6762  0.996405
6276.6888  0.995914
6276.7013  0.994240
6276.7139  0.991485
6276.7264  0.988252
6276.7390  0.984953
6276.7515  0.982522
6276.7641  0.981479
6276.7766  0.982508
6276.7892  0.985013
6276.8018  0.988408
6276.8143  0.991887
6276.8269  0.994491
6276.8394  0.997025
6276.8520  0.998035
6276.8645  0.998994
6276.8771  0.999055
6276.8896  0.999072
6276.9022  0.998446
6276.9147  0.997804
6276.9273  0.996971
6276.9398  0.996170
6276.9524  0.995716
6276.9650  0.995332
6276.9775  0.995643
6276.9901  0.996124
6277.0026  0.996774
6277.0152  0.997201
6277.0277  0.997269
6277.0403  0.996633
6277.0528  0.994583
6277.0654  0.991704
6277.0779  0.986958
6277.0905  0.981799
6277.1030  0.976738
6277.1156  0.973630
6277.1282  0.973673
6277.1407  0.975898
6277.1533  0.980674
6277.1658  0.985713
6277.1784  0.990672
6277.1909  0.993651
6277.2035  0.995568
6277.2160  0.995306
6277.2286  0.992790
6277.2411  0.987837
6277.2537  0.980022
6277.2663  0.967874
6277.2788  0.951324
6277.2914  0.930464
6277.3039  0.908191
6277.3165  0.889734
6277.3290  0.880134
6277.3416  0.883290
6277.3541  0.898795
6277.3667  0.921850
6277.3792  0.946802
6277.3918  0.968152
6277.4044  0.983046
6277.4169  0.991816
6277.4295  0.995530
6277.4420  0.996277
6277.4546  0.995862
6277.4671  0.994725
6277.4797  0.993506
6277.4922  0.992910
6277.5048  0.993220
6277.5173  0.993952
6277.5299  0.995401
6277.5425  0.996766
6277.5550  0.997976
6277.5676  0.998714
6277.5801  0.999220
6277.5927  0.999094
6277.6052  0.998784
6277.6178  0.998145
6277.6303  0.997379
6277.6429  0.996568
6277.6555  0.996129
6277.6680  0.996062
6277.6806  0.996636
6277.6931  0.997209
6277.7057  0.997919
6277.7182  0.998657
6277.7308  0.999249
6277.7433  0.999508
6277.7559  0.999766
6277.7685  0.999853
6277.7810  0.999888
6277.7936  0.999915
6277.8061  0.999916
6277.8187  0.999917
6277.8312  0.999919
6277.8438  0.999920
6277.8563  0.999919
6277.8689  0.999906
6277.8815  0.999892
6277.8940  0.999879
6277.9066  0.999866
6277.9191  0.999856
6277.9317  0.999869
6277.9442  0.999882
6277.9568  0.999896
6277.9693  0.999909
6277.9819  0.999920
6277.9945  0.999889
6278.0070  0.999857
6278.0196  0.999825
6278.0321  0.999794
6278.0447  0.999762
6278.0572  0.999704
6278.0698  0.999646
6278.0824  0.999454
6278.0949  0.999104
6278.1075  0.998754
6278.1200  0.997625
6278.1326  0.996432
6278.1451  0.995051
6278.1577  0.993377
6278.1702  0.991703
6278.1828  0.990351
6278.1954  0.989053
6278.2079  0.987765
6278.2205  0.986343
6278.2330  0.984726
6278.2456  0.983110
6278.2581  0.982560
6278.2707  0.982592
6278.2833  0.983610
6278.2958  0.985580
6278.3084  0.987956
6278.3209  0.990520
6278.3335  0.992743
6278.3460  0.994656
6278.3586  0.995683
6278.3712  0.996023
6278.3837  0.995848
6278.3963  0.994870
6278.4088  0.993802
6278.4214  0.992661
6278.4339  0.992089
6278.4465  0.992097
6278.4590  0.992909
6278.4716  0.994149
6278.4842  0.995641
6278.4967  0.997010
6278.5093  0.997935
6278.5218  0.998738
6278.5344  0.999266
6278.5469  0.999440
6278.5595  0.999591
6278.5721  0.999510
6278.5846  0.999430
6278.5972  0.999349
6278.6097  0.999268
6278.6223  0.998990
6278.6348  0.998407
6278.6474  0.997825
6278.6600  0.997242
6278.6725  0.996659
6278.6851  0.996853
6278.6976  0.997381
6278.7102  0.997904
6278.7227  0.998347
6278.7353  0.998789
6278.7479  0.999056
6278.7604  0.999083
6278.7730  0.999110
6278.7855  0.998944
6278.7981  0.998726
6278.8107  0.998455
6278.8232  0.997883
6278.8358  0.996571
6278.8483  0.994318
6278.8609  0.989032
6278.8734  0.978411
6278.8860  0.958646
6278.8986  0.925639
6278.9111  0.878903
6278.9237  0.824776
6278.9362  0.772825
6278.9488  0.734037
6278.9613  0.715698
6278.9739  0.720717
6278.9865  0.748759
6278.9990  0.795214
6279.0116  0.850681
6279.0241  0.903780
6279.0367  0.944585
6279.0493  0.970184
6279.0618  0.983131
6279.0744  0.989074
6279.0869  0.991054
6279.0995  0.991933
6279.1120  0.993090
6279.1246  0.994248
6279.1372  0.995425
6279.1497  0.996614
6279.1623  0.997647
6279.1748  0.998066
6279.1874  0.998486
6279.2000  0.998450
6279.2125  0.998276
6279.2251  0.997926
6279.2376  0.997128
6279.2502  0.995614
6279.2627  0.992997
6279.2753  0.989186
6279.2879  0.984247
6279.3004  0.978499
6279.3130  0.972537
6279.3255  0.967964
6279.3381  0.965484
6279.3507  0.965733
6279.3632  0.968874
6279.3758  0.973906
6279.3883  0.979823
6279.4009  0.985533
6279.4134  0.990282
6279.4260  0.993778
6279.4386  0.996094
6279.4511  0.997352
6279.4637  0.998214
6279.4762  0.998703
6279.4888  0.998963
6279.5014  0.999111
6279.5139  0.999192
6279.5265  0.999205
6279.5390  0.999179
6279.5516  0.999179
6279.5642  0.999195
6279.5767  0.999079
6279.5893  0.998885
6279.6018  0.998545
6279.6144  0.997659
6279.6270  0.995474
6279.6395  0.989275
6279.6521  0.974121
6279.6646  0.942405
6279.6772  0.885177
6279.6897  0.802152
6279.7023  0.707209
6279.7149  0.619313
6279.7274  0.553751
6279.7400  0.515020
6279.7525  0.502323
6279.7651  0.515153
6279.7777  0.553522
6279.7902  0.617218
6279.8028  0.700708
6279.8153  0.789962
6279.8279  0.867538
6279.8405  0.923323
6279.8530  0.957967
6279.8656  0.977430
6279.8781  0.988072
6279.8907  0.993708
6279.9033  0.996420
6279.9158  0.997900
6279.9284  0.998562
6279.9409  0.998708
6279.9535  0.998407
6279.9661  0.997879
6279.9786  0.997181
6279.9912  0.996483
6280.0037  0.995534
6280.0163  0.994428
6280.0289  0.993322
6280.0414  0.992231
6280.0540  0.991144
6280.0665  0.989772
6280.0791  0.988027
6280.0917  0.986264
6280.1042  0.984397
6280.1168  0.982881
6280.1293  0.981661
6280.1419  0.981738
6280.1545  0.982834
6280.1670  0.984672
6280.1796  0.986918
6280.1921  0.989099
6280.2047  0.991069
6280.2173  0.992956
6280.2298  0.994476
6280.2424  0.995557
6280.2549  0.996471
6280.2675  0.996785
6280.2801  0.997098
6280.2926  0.996841
6280.3052  0.996571
6280.3177  0.995635
6280.3303  0.994465
6280.3429  0.993295
6280.3554  0.992126
6280.3680  0.990718
6280.3806  0.988647
6280.3931  0.986577
6280.4057  0.984506
6280.4182  0.982436
6280.4308  0.980189
6280.4434  0.977102
6280.4559  0.972465
6280.4685  0.965533
6280.4810  0.955935
6280.4936  0.939911
6280.5062  0.909535
6280.5187  0.846234
6280.5313  0.725182
6280.5438  0.551029
6280.5564  0.380599
6280.5690  0.268630
6280.5815  0.212486
6280.5941  0.185981
6280.6066  0.174007
6280.6192  0.171453
6280.6318  0.177684
6280.6443  0.194675
6280.6569  0.231124
6280.6695  0.308836
6280.6820  0.452089
6280.6946  0.632913
6280.7071  0.768252
6280.7197  0.814001
6280.7323  0.796357
6280.7448  0.758711
6280.7574  0.728855
6280.7699  0.719490
6280.7825  0.734158
6280.7951  0.770947
6280.8076  0.822210
6280.8202  0.876847
6280.8328  0.923418
6280.8453  0.955754
6280.8579  0.974431
6280.8704  0.983808
6280.8830  0.988720
6280.8956  0.991601
6280.9081  0.993766
6280.9207  0.995566
6280.9332  0.996909
6280.9458  0.997748
6280.9584  0.998587
6280.9709  0.998898
6280.9835  0.999107
6280.9961  0.999272
6281.0086  0.999350
6281.0212  0.999428
6281.0337  0.999506
6281.0463  0.999585
6281.0589  0.999663
6281.0714  0.999699
6281.0840  0.999708
6281.0966  0.999717
6281.1091  0.999726
6281.1217  0.999735
6281.1342  0.999743
6281.1468  0.999762
6281.1594  0.999782
6281.1719  0.999802
6281.1845  0.999529
6281.1971  0.999257
6281.2096  0.998864
6281.2222  0.997685
6281.2347  0.995831
6281.2473  0.993630
6281.2599  0.991279
6281.2724  0.989896
6281.2850  0.989653
6281.2976  0.990841
6281.3101  0.993000
6281.3227  0.994993
6281.3352  0.996544
6281.3478  0.996476
6281.3604  0.995424
6281.3729  0.993122
6281.3855  0.989387
6281.3981  0.985263
6281.4106  0.980983
6281.4232  0.977625
6281.4357  0.976179
6281.4483  0.976377
6281.4609  0.978610
6281.4734  0.982221
6281.4860  0.986255
6281.4986  0.989917
6281.5111  0.992669
6281.5237  0.994018
6281.5362  0.994786
6281.5488  0.995125
6281.5614  0.995085
6281.5739  0.995308
6281.5865  0.995913
6281.5991  0.996718
6281.6116  0.997683
6281.6242  0.998436
6281.6368  0.999100
6281.6493  0.999342
6281.6619  0.999509
6281.6744  0.999063
6281.6870  0.998613
6281.6996  0.998163
6281.7121  0.997676
6281.7247  0.997095
6281.7373  0.996514
6281.7498  0.995933
6281.7624  0.995944
6281.7750  0.996382
6281.7875  0.996950
6281.8001  0.997732
6281.8126  0.998465
6281.8252  0.998964
6281.8378  0.999463
6281.8503  0.999638
6281.8629  0.999803
6281.8755  0.999846
6281.8880  0.999851
6281.9006  0.999856
6281.9132  0.999861
6281.9257  0.999666
6281.9383  0.999108
6281.9508  0.998550
6281.9634  0.997992
6281.9760  0.997434
6281.9885  0.995298
6282.0011  0.992636
6282.0137  0.989277
6282.0262  0.985793
6282.0388  0.983011
6282.0514  0.981562
6282.0639  0.982066
6282.0765  0.984111
6282.0890  0.987223
6282.1016  0.990699
6282.1142  0.993887
6282.1267  0.996375
6282.1393  0.998047
6282.1519  0.999015
6282.1644  0.999434
6282.1770  0.999416
6282.1896  0.999366
6282.2021  0.998924
6282.2147  0.998346
6282.2273  0.997449
6282.2398  0.996291
6282.2524  0.994946
6282.2649  0.993268
6282.2775  0.991568
6282.2901  0.989771
6282.3026  0.988098
6282.3152  0.987078
6282.3278  0.987054
6282.3403  0.988466
6282.3529  0.990417
6282.3655  0.992964
6282.3780  0.995250
6282.3906  0.997190
6282.4032  0.998481
6282.4157  0.999016
6282.4283  0.999351
6282.4409  0.999687
6282.4534  0.999740
6282.4660  0.999703
6282.4786  0.999667
6282.4911  0.999595
6282.5037  0.999311
6282.5162  0.998291
6282.5288  0.996059
6282.5414  0.989256
6282.5539  0.974328
6282.5665  0.945509
6282.5791  0.899821
6282.5916  0.840988
6282.6042  0.780114
6282.6168  0.731294
6282.6293  0.705787
6282.6419  0.708823
6282.6545  0.739696
6282.6670  0.791843
6282.6796  0.852739
6282.6922  0.907748
6282.7047  0.944760
6282.7173  0.958268
6282.7299  0.947552
6282.7424  0.914022
6282.7550  0.864196
6282.7676  0.808180
6282.7801  0.759028
6282.7927  0.726370
6282.8052  0.715880
6282.8178  0.729346
6282.8304  0.765006
6282.8429  0.815976
6282.8555  0.872608
6282.8681  0.922729
6282.8806  0.958951
6282.8932  0.980670
6282.9058  0.991583
6282.9183  0.996422
6282.9309  0.998259
6282.9435  0.998953
6282.9560  0.999218
6282.9686  0.999406
6282.9812  0.999495
6282.9937  0.999551
6283.0063  0.999587
6283.0189  0.999624
6283.0314  0.999658
6283.0440  0.999542
6283.0566  0.999426
6283.0691  0.999310
6283.0817  0.998872
6283.0943  0.997966
6283.1068  0.997059
6283.1194  0.996152
6283.1320  0.995163
6283.1445  0.994152
6283.1571  0.993141
6283.1697  0.992470
6283.1822  0.993271
6283.1948  0.994072
6283.2074  0.995462
6283.2199  0.996857
6283.2325  0.997857
6283.2451  0.998756
6283.2576  0.999296
6283.2702  0.999597
6283.2828  0.999790
6283.2953  0.999822
6283.3079  0.999854
6283.3205  0.999886
6283.3330  0.999918
6283.3456  0.999918
6283.3582  0.999918
6283.3707  0.999918
6283.3833  0.999918
6283.3959  0.999918
6283.4084  0.999918
6283.4210  0.999918
6283.4336  0.999918
6283.4461  0.999916
6283.4587  0.999909
6283.4713  0.999902
6283.4838  0.999896
6283.4964  0.999889
6283.5090  0.999665
6283.5215  0.999399
6283.5341  0.999132
6283.5467  0.998865
6283.5592  0.998410
6283.5718  0.997715
6283.5844  0.997021
6283.5969  0.996326
6283.6095  0.995683
6283.6221  0.996061
6283.6346  0.996710
6283.6472  0.997508
6283.6598  0.998247
6283.6723  0.998651
6283.6849  0.998737
6283.6975  0.998413
6283.7100  0.998089
6283.7226  0.997750
6283.7352  0.997396
6283.7477  0.997042
6283.7603  0.997139
6283.7729  0.997485
6283.7854  0.997845
6283.7980  0.998372
6283.8106  0.998898
6283.8231  0.999277
6283.8357  0.999522
6283.8483  0.999766
6283.8608  0.999823
6283.8734  0.999871
6283.8860  0.999870
6283.8986  0.999794
6283.9111  0.999718
6283.9237  0.999642
6283.9363  0.999565
6283.9488  0.999402
6283.9614  0.999006
6283.9740  0.998610
6283.9865  0.998213
6283.9991  0.997817
6284.0117  0.997457
6284.0242  0.997304
6284.0368  0.996923
6284.0494  0.995993
6284.0619  0.994628
6284.0745  0.992549
6284.0871  0.990516
6284.0996  0.989245
6284.1122  0.989378
6284.1248  0.990589
6284.1373  0.992413
6284.1499  0.994301
6284.1625  0.995825
6284.1750  0.996799
6284.1876  0.997773
6284.2002  0.998580
6284.2128  0.998981
6284.2253  0.999383
6284.2379  0.999665
6284.2505  0.999755
6284.2630  0.999845
6284.2756  0.999894
6284.2882  0.999898
6284.3007  0.999902
6284.3133  0.999877
6284.3259  0.999829
6284.3384  0.999781
6284.3510  0.999487
6284.3636  0.999071
6284.3761  0.998655
6284.3887  0.997743
6284.4013  0.996541
6284.4139  0.995037
6284.4264  0.993567
6284.4390  0.992308
6284.4516  0.991353
6284.4641  0.991048
6284.4767  0.990860
6284.4893  0.990771
6284.5018  0.990673
6284.5144  0.990752
6284.5270  0.991051
6284.5395  0.992337
6284.5521  0.993676
6284.5647  0.995344
6284.5772  0.997033
6284.5898  0.998067
6284.6024  0.999048
6284.6150  0.999355
6284.6275  0.999597
6284.6401  0.999134
6284.6527  0.998592
6284.6652  0.998049
6284.6778  0.997507
6284.6904  0.996512
6284.7029  0.995452
6284.7155  0.994391
6284.7281  0.993331
6284.7407  0.993515
6284.7532  0.994316
6284.7658  0.995272
6284.7784  0.996546
6284.7909  0.997717
6284.8035  0.998509
6284.8161  0.999247
6284.8286  0.999506
6284.8412  0.999766
6284.8538  0.999798
6284.8663  0.999827
6284.8789  0.999856
6284.8915  0.999885
6284.9041  0.999890
6284.9166  0.999887
6284.9292  0.999884
6284.9418  0.999881
